Date/Time,BATIMENT0000000240879419_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F7_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 03/21  21:00:00,3378878.6518689916,2531857.091958291,2410376.6586216544,2176296.442301778,1873604.4921103925,1649601.1847032993,1666526.4740897783,5308481.168736532 
 03/21  22:00:00,3942146.6760073006,3111495.5982467514,3003313.263167592,2799150.4794277223,2535528.6549975574,2326136.116905787,2387710.2732522413,6699938.966776112 
 03/21  23:00:00,4255420.5662525315,3441569.870920549,3348052.884633327,3176767.0518939765,2948278.4362342097,2775241.3411127115,2891341.624031778,8017945.793995032 
 03/21  24:00:00,5560107.601557343,4759963.718005884,4677449.998002854,4531501.056483059,4331368.432415297,4187032.5299900463,4353675.444619931,10176386.413590217 
 03/22  01:00:00,6880536.176182907,6098276.598477606,6027043.349873319,5904678.197239483,5731323.10387712,5614876.543140243,5827878.69641723,12252870.504369682 
 03/22  02:00:00,7800957.574862406,7036602.964277409,6976713.556175821,6878866.93733491,6735143.965838526,6653309.508139745,6918991.670948452,14009681.660266038 
 03/22  03:00:00,8955635.007782694,8207314.5987343835,8157755.725920504,8084030.522551217,7971464.980004564,7931027.592589062,8259632.0189964995,16235971.419888355 
 03/22  04:00:00,10328134.604550898,9597277.785297027,9556398.399396667,9502412.570129972,9415666.460171463,9409550.63674532,9791142.301358297,18486788.67160959 
 03/22  05:00:00,11361574.54542673,10651453.052322894,10618670.036620766,10579806.049283747,10511674.60436177,10521505.026727373,10931357.429545896,19918705.98682423 
 03/22  06:00:00,12060856.24664749,11371539.684381269,11346503.691292707,11322237.790782835,11272601.594189294,11300394.366719093,11736078.040913783,20959514.920107637 
 03/22  07:00:00,12559336.379116364,11888354.949360568,11870100.83170756,11859199.50719048,11826999.778314302,11873826.750084069,12335649.696224125,21809382.188386537 
 03/22  08:00:00,12533186.541442957,11876427.879682047,11857905.685304528,11848745.433207257,11821083.740361681,11860426.002543721,12299041.425713094,21635012.343839034 
 03/22  09:00:00,10602386.447730077,9949993.533690209,9915568.696595134,9879910.17874989,9743622.326377828,9605084.312888121,9858945.57883119,17962855.780402325 
 03/22  10:00:00,7577036.504631193,6915321.342400327,6752933.429732905,6506377.04191343,6265896.415249962,6005917.416009614,6044482.6309861485,12869637.967250708 
 03/22  11:00:00,4627430.062755248,3729322.886566279,3422908.807175554,3155778.019889351,2874321.1484069154,2593892.765494395,2634323.7859029816,8582671.108672839 
 03/22  12:00:00,2058911.082151893,888512.9151046771,637030.0069777208,378368.70948933356,273207.5769652584,192878.85723321524,219052.46760410667,4655943.796407227 
 03/22  13:00:00,146785.61416822777,0.0,0.0,0.0,0.0,0.0,0.0,1216869.0569174476 
 03/22  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437331.4310882095 
 03/23  01:00:00,141064.4538262335,0.0,0.0,0.0,0.0,0.0,0.0,1150685.323822222 
 03/23  02:00:00,576419.4635535328,0.0,0.0,0.0,0.0,0.0,0.0,1825802.8378146905 
 03/23  03:00:00,844735.7213440875,0.0,0.0,0.0,0.0,0.0,0.0,2314026.475775399 
 03/23  04:00:00,1067811.7536238716,0.0,0.0,0.0,0.0,0.0,0.0,2596754.744590307 
 03/23  05:00:00,1238578.4926787398,22630.35080638365,0.0,0.0,0.0,0.0,0.0,2890131.7196096964 
 03/23  06:00:00,1551644.5524415642,349324.13977349066,57623.55495609809,0.0,0.0,0.0,0.0,3432034.766993676 
 03/23  07:00:00,1988613.9340083376,798790.4191565642,503002.18897743034,332907.7714314277,188998.9323829097,111600.44826308149,377182.45082082285,4001174.7111000447 
 03/23  08:00:00,2456436.3996398873,1272145.4342438346,1016286.6889051977,871378.2325069973,744906.8412968045,658689.0852613578,944496.2362763879,4586069.559060841 
 03/23  09:00:00,2514169.006549844,1365826.6431691942,1116759.152542107,990092.1562403964,869730.4182105727,778756.9950055011,1036592.9286182101,4599704.193260996 
 03/23  10:00:00,1978921.869891326,895499.2121434306,635739.8459742864,495061.42433131754,367150.23639700084,255727.491722579,413569.5584592526,3574905.127769831 
 03/23  11:00:00,987258.7929298257,111156.04085416126,23649.41960614524,1136.1647016950885,0.0,0.0,0.0,1934940.3777728523 
 03/23  12:00:00,58281.818963756086,0.0,0.0,0.0,0.0,0.0,0.0,309317.2189575678 
 03/23  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232356.75364024937 
 03/23  20:00:00,110204.0755462629,0.0,0.0,0.0,0.0,0.0,0.0,1064270.2333587368 
 03/23  21:00:00,376476.352890805,0.0,0.0,0.0,0.0,0.0,0.0,1427454.1903012781 
 03/23  22:00:00,620842.4116771639,0.0,0.0,0.0,0.0,0.0,0.0,1759894.9233631548 
 03/23  23:00:00,840431.3244108082,0.0,0.0,0.0,0.0,0.0,0.0,2063970.3765142858 
 03/23  24:00:00,1267416.7434500938,30030.799013635267,0.0,0.0,0.0,0.0,0.0,2643514.684190191 
 03/24  01:00:00,1673921.1109387397,426663.62446084677,125527.3349626892,24434.980232446105,0.0,0.0,110323.55111561192,3213401.3328968724 
 03/24  02:00:00,1904600.8024108247,690160.710242117,433390.6899015448,316809.8248242284,202809.71107091464,135284.33235943085,456447.65697728726,3545797.957333116 
 03/24  03:00:00,2366228.4760827487,1189898.7624315051,932855.0704688854,822875.3042024444,743375.2343241766,696315.861549892,982459.8813724443,4178092.893787008 
 03/24  04:00:00,3279468.1609436907,2128695.725319293,1873616.486861621,1755021.622234487,1672637.303969107,1634857.4449669716,1933797.2546497681,5492060.803336183 
 03/24  05:00:00,3739483.757584923,2632232.690757667,2392200.988366869,2279814.8432594407,2197960.792354227,2160554.8567411224,2479514.8959249696,6132507.492947349 
 03/24  06:00:00,3858736.7569461293,2799686.5807602387,2580538.25694568,2480648.0731208315,2408160.566845405,2380385.79511852,2703146.0709378184,6315775.033014495 
 03/24  07:00:00,3901088.915453674,2883018.727137949,2681990.0663245795,2592701.515955027,2528379.6532353186,2507822.3543156926,2829658.4731888,6437189.321111207 
 03/24  08:00:00,3971593.003797127,2991704.4877895126,2807822.6938296226,2728169.971113812,2671255.7010958176,2655617.427162253,2971048.661624396,6564860.045641655 
 03/24  09:00:00,3973603.2652307507,3035771.387836326,2867059.3949638633,2791523.8430563947,2733904.793189094,2706986.0460461993,2998380.500267519,6601263.344672422 
 03/24  10:00:00,3617830.337968556,2729405.472972538,2568658.624195945,2478188.8067053775,2404290.539302159,2336956.4663231056,2565952.118651508,6022851.475067155 
 03/24  11:00:00,3118589.636791797,2250978.167339557,2093847.8609084242,2001637.2717978493,1925015.4611954438,1842270.2359270335,2038683.291302659,5322139.087143133 
 03/24  12:00:00,1987557.3881465362,1092174.2313706463,921796.5076572436,793365.4407130525,718005.2829738823,623579.7063753504,774078.3600436494,3661319.560992154 
 03/24  13:00:00,1090923.7591714454,244204.94968687417,57040.66825474729,15181.396168068752,4844.002236894449,0.0,13174.178888104507,2405029.153772327 
 03/24  14:00:00,1618874.9237363548,785116.4086738281,584047.8834230133,511107.54268446186,464956.4813342121,427086.26387913537,538268.3908490143,3242804.3690354596 
 03/24  15:00:00,2602010.2923275004,1767353.699063961,1627710.9791677154,1561977.187806109,1517522.7388012311,1470607.4624198403,1709018.5423496002,4867246.995226029 
 03/24  16:00:00,2909219.8998808023,2090851.164155276,1963240.52198591,1905914.5324434247,1870064.0878384146,1841587.679020452,2064724.2623115277,5178964.641322283 
 03/24  17:00:00,3145508.808321058,2342085.12850951,2225750.2763572903,2176700.1675092503,2147060.49280655,2125944.034928241,2347161.691930017,5437034.393585785 
 03/24  18:00:00,3198706.5736657735,2409050.3239749,2302606.1988709993,2260613.3558814153,2236273.6286779633,2221147.598835145,2439227.1169124753,5515955.7951167375 
 03/24  19:00:00,3361691.4228243176,2586765.4321370996,2491911.0669043586,2459641.3084010505,2443475.261618273,2440335.706480342,2666644.6994625265,5898465.8379750475 
 03/24  20:00:00,3796044.4288359107,3041470.9980190676,2967308.760920531,2958237.438865696,2964400.932231764,3003234.1063674428,3287141.4775385438,7450672.586488437 
 03/24  21:00:00,4737369.316616041,3994236.7036625864,3929939.7686494547,3929603.184341878,3943385.1235316517,3993608.4715654897,4296318.141830847,8884723.531215403 
 03/24  22:00:00,5312752.194998832,4581022.018768941,4525974.875735582,4534049.194970474,4555604.237894586,4618244.499124994,4940768.339313171,9919292.965945916 
 03/24  23:00:00,5562306.513135255,4840826.9922377365,4792482.821848629,4805623.6746770535,4831286.681114041,4899137.006925539,5228132.199449619,10293603.605756242 
 03/24  24:00:00,6120722.388637649,5410071.138301527,5369333.488612282,5389057.92107341,5420222.700316534,5496601.010114064,5839283.4506813055,11186502.824458735 
 03/25  01:00:00,6788328.856965294,6088310.168418114,6054306.280070256,6079670.514556406,6115812.432553207,6199585.961355729,6556642.743939185,12205019.507310472 
 03/25  02:00:00,7357918.6714080665,6668552.548943706,6640312.763001509,6670134.1582855005,6709977.092399837,6798704.551648309,7166128.754084518,13046866.64125733 
 03/25  03:00:00,7882751.043745259,7203830.557792395,7181442.777206004,7216289.811941881,7260653.3334995825,7356332.912618009,7737891.445107138,13919366.47973594 
 03/25  04:00:00,8278468.387988111,7610236.228630006,7593529.580769507,7633326.864351769,7682188.989610123,7785098.823403748,8180977.082008865,14642872.872513017 
 03/25  05:00:00,8254882.240002897,7596384.153162656,7584276.496011103,7627797.67524933,7680037.68248236,7788286.5875184,8193409.981528906,14772860.93256363 
 03/25  06:00:00,8206383.469381379,7555652.304965049,7546974.083958561,7592911.093130438,7647161.626042965,7758004.735065493,8166705.561373688,14754328.645698214 
 03/25  07:00:00,8576554.3662686,7933339.957309624,7926512.409179515,7972334.068579061,8025847.521526277,8133165.185655694,8538507.73112662,15067191.745111946 
 03/25  08:00:00,8696016.223523486,8060991.045101966,8050332.136536113,8085866.644798862,8127672.106374407,8207961.39206758,8573339.875229003,14609946.403431382 
 03/25  09:00:00,7789451.784624466,7165044.493832655,7144804.28356657,7156755.2170115,7157012.260628749,7157681.864765249,7430083.663421627,12738183.538787398 
 03/25  10:00:00,6228367.670720004,5612906.561500352,5564949.696805183,5522297.417184219,5481385.353425189,5423986.674274692,5610056.992894111,10391120.497946432 
 03/25  11:00:00,4629506.640223012,3948532.8586460417,3848870.7494331794,3772102.7313107336,3700243.1748349867,3599786.497415928,3731073.5890261186,7878514.4098388525 
 03/25  12:00:00,3159432.762728803,2358574.848373796,2224279.6531020575,2079290.2275509757,2026478.4093075576,1937550.574070122,2053756.3328018675,5520713.889169772 
 03/25  13:00:00,2228566.33740206,1511897.7543729737,1318971.8034073594,1213198.8680604557,1170031.1111091725,1077266.2077083776,1179930.877766409,4488118.620109413 
 03/25  14:00:00,1519502.1974292558,803525.6293333863,458901.9775836932,342434.22241863445,265043.09123226267,165945.22974080464,211463.93189347582,3367723.8363549723 
 03/25  15:00:00,1092369.8000043165,385024.01845243585,190352.0725314418,59319.68053292949,0.0,0.0,0.0,2530722.3831374813 
 03/25  16:00:00,860485.2114119654,195939.98596979363,51644.77572790347,0.0,0.0,0.0,0.0,1994604.9174651157 
 03/25  17:00:00,663817.0394365647,23304.37143514864,0.0,0.0,0.0,0.0,0.0,1661957.0899910792 
 03/25  18:00:00,555697.694583179,0.0,0.0,0.0,0.0,0.0,0.0,1421658.4427798807 
 03/25  19:00:00,968405.1885809546,244723.97539543163,159131.76474003412,119231.79282044004,66824.12585591957,0.0,0.0,2294591.8549160096 
 03/25  20:00:00,2177342.569337849,1460031.1212256288,1371256.0722904832,1315855.1095315807,1257506.1324492474,1168866.7969551608,1290711.4303528129,4481293.642869868 
 03/25  21:00:00,3437723.618744259,2718665.311875628,2637774.187679312,2597446.3838492,2544638.0629380816,2462820.567993153,2595637.0614059414,6181463.894069964 
 03/25  22:00:00,4562292.168023322,3844377.7112953216,3771027.662359877,3739037.07156441,3695932.3443909525,3630388.481851001,3788385.1265426963,7721151.742597039 
 03/25  23:00:00,5568508.831477469,4854258.295812018,4788120.738386794,4763931.982172203,4729987.640479396,4679914.655463479,4862011.349835258,9132474.141618023 
 03/25  24:00:00,5763429.858923224,5055020.565022194,4995320.742418758,4977938.257726255,4952113.309343034,4915978.009223242,5115452.624845069,9511576.735262666 
 03/26  01:00:00,5756918.6336534545,5055072.03702482,5002730.816474132,4993477.110995041,4977244.454795742,4957692.982048934,5175471.469083872,9694657.363199683 
 03/26  02:00:00,5934136.120269747,5238183.1409965735,5191113.956307763,5187097.107310329,5177183.47763914,5168001.328243548,5397897.076919562,9952166.589249922 
 03/26  03:00:00,6031677.816736643,5342508.955177104,5300438.591031178,5301137.706765917,5296922.210266418,5296802.7939447,5533964.05000845,10077376.732236564 
 03/26  04:00:00,5893904.717321661,5211285.661156057,5172968.483145093,5176730.96821734,5176412.923730318,5181859.449715084,5420909.271795116,9811138.351490118 
 03/26  05:00:00,5501120.713358437,4823288.517560392,4787294.89747489,4792614.512009012,4794646.673598828,4802978.611083847,5036544.026456127,9159657.927860495 
 03/26  06:00:00,5361873.751874423,4688251.06961807,4656424.422920169,4666504.398633223,4674153.700655723,4692411.688204471,4933454.137053253,9085701.134787355 
 03/26  07:00:00,5556805.062446362,4887222.11313312,4858921.2479001265,4872792.511824987,4884938.793068415,4910827.092963576,5160535.183122519,9399513.792378131 
 03/26  08:00:00,5674409.945231225,5009404.3598636985,4982513.862778572,4996523.802493152,5009223.824613276,5034497.486555338,5280034.396173075,9418777.152294196 
 03/26  09:00:00,5620524.63584966,4961303.397615039,4935680.501061588,4948985.327556866,4961077.555492989,4983063.555629906,5221900.536060743,9320867.88521304 
 03/26  10:00:00,5285420.902451649,4634740.389480881,4608712.615411927,4616909.035526886,4623295.593086855,4630504.016566955,4851752.991538393,8894355.003622485 
 03/26  11:00:00,4456438.2799026035,3805374.008619963,3763957.645716111,3743375.2715595504,3722549.4678461086,3676415.720259046,3838109.880101393,7735417.245598806 
 03/26  12:00:00,3394218.244932394,2661635.82569524,2572982.181507177,2485981.3266433864,2450017.523510306,2372184.1029328965,2487191.9059050824,6005825.297537809 
 03/26  13:00:00,2591227.544334834,1858686.488102528,1613638.4765670751,1506371.0103241638,1494725.6745767691,1440699.6027443472,1564509.4979852992,4799422.391444771 
 03/26  14:00:00,2423708.0582696656,1708312.7976858495,1306988.914706209,1206311.0367290939,1150000.7568012108,1058301.6866095131,1136629.100975304,4229910.737408744 
 03/26  15:00:00,2138661.951533283,1396662.556621831,1122433.2594407955,948490.6806940679,763498.9189588727,554708.0138327263,573391.3979376142,3565458.077464017 
 03/26  16:00:00,1901861.9138341078,1267091.6713905989,1065951.961326442,745065.6068709854,442241.306837654,128797.47929408331,18056.512912895418,2771175.154739476 
 03/26  17:00:00,1796848.1375868316,1155413.6537732584,1061811.5029853564,981513.9170080307,649906.3436682976,111112.8958127898,0.0,2380364.089674724 
 03/26  18:00:00,2031451.3262287336,1366467.101939436,1273454.9375889357,1210621.619548954,1120241.7752816603,886814.552077264,365428.82044656726,2726013.5738759395 
 03/26  19:00:00,3083085.6060489984,2393110.925422973,2301386.3602394033,2244986.8601420196,2167906.365774048,2047195.752875335,2037153.272301346,4810700.876826174 
 03/26  20:00:00,4617307.851153405,3919074.0461612064,3838363.4757897938,3798997.520809213,3742099.5385532035,3660647.5721075814,3737414.339959575,7443100.147026348 
 03/26  21:00:00,6673479.099986202,5967405.152906967,5884798.652360288,5842106.845502309,5783418.478159409,5695754.1671356335,5788887.157611171,10070570.060260667 
 03/26  22:00:00,7468763.033532837,6768593.806471316,6692713.478029019,6656428.625090267,6606141.755303362,6531323.577311997,6646106.025784675,11060389.818342762 
 03/26  23:00:00,7853360.800236746,7160103.877647117,7090668.1908717565,7060540.677058052,7018288.620121198,6955960.738453919,7091246.192338641,11626026.444433883 
 03/26  24:00:00,8582100.547323845,7896879.614774032,7833461.264086934,7809028.670129541,7774206.207378374,7723499.981237005,7880985.976559032,12666458.247769853 
 03/27  01:00:00,9254478.164351907,8580400.9489896,8523894.60928203,8505903.868604772,8478945.54113091,8440805.158146366,8620739.46300216,13646581.792720163 
