Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 05/24  03:00:00,3253127.323089691,3292614.100004792,3626093.051731409,3645494.6981601324 
 05/24  04:00:00,3780516.1677236296,3705276.617768663,4113566.3365651676,4247328.241412512 
 05/24  05:00:00,4227223.058888596,4052622.1491360967,4522997.55726723,4754982.5440391945 
 05/24  06:00:00,4512069.904128317,4271486.299586287,4773550.51055573,5069834.519985756 
 05/24  07:00:00,4649640.978472723,4424706.144121931,4884686.459512619,5174254.856860547 
 05/24  08:00:00,4248876.416143761,4203486.681185618,4322558.0080299135,4468896.071117899 
 05/24  09:00:00,3466098.5365072484,3626795.277623074,3129164.863478238,3079973.5961666666 
 05/24  10:00:00,2629159.7073750617,2950946.2733804425,2106387.470597514,1928311.4055034763 
 05/24  11:00:00,1784147.9437008335,2209002.868724948,1229593.3218030015,976095.8853060453 
 05/24  12:00:00,591513.5339416272,1150814.3575093483,250400.9468427641,84231.32772358369 
 05/24  13:00:00,0.0,445573.8260079735,0.0,0.0 
 05/24  14:00:00,0.0,162740.3214155238,0.0,0.0 
 05/24  15:00:00,0.0,96771.00653854795,0.0,0.0 
 05/24  16:00:00,0.0,32116.326919863786,0.0,0.0 
 05/24  17:00:00,0.0,152637.79209871212,0.0,0.0 
 05/24  18:00:00,0.0,250868.10605941937,13831.83040682707,0.0 
 05/24  19:00:00,0.0,526095.0434369501,508828.339921905,0.0 
 05/24  20:00:00,0.0,1275338.639534184,1281105.4376223776,90668.46429868165 
 05/24  21:00:00,1398207.687258228,2366382.759497689,2473766.5933587104,1684945.7980463086 
 05/24  22:00:00,2388268.497879443,3085953.2357150326,3325153.967460847,2745980.640841975 
 05/24  23:00:00,3264517.2608144977,3767993.136244881,4133091.7408024557,3744837.8636470092 
 05/24  24:00:00,4107650.432405745,4409096.409777777,4884247.5295089455,4692924.33511373 
 05/25  01:00:00,4940861.730675804,5048405.558254645,5624641.171478657,5619108.62307726 
 05/25  02:00:00,5742932.853421408,5659706.93237678,6342653.330747917,6524771.903730063 
 05/25  03:00:00,6324475.078761468,6077598.54308708,6847276.610480171,7193938.096015501 
 05/25  04:00:00,6874250.232281274,6483988.029740281,7330291.855296793,7820449.043568988 
 05/25  05:00:00,7494072.593791714,6965565.715973729,7896576.474383345,8526008.718647959 
 05/25  06:00:00,8016911.732550998,7382613.538683629,8375715.174071843,9114812.279744418 
 05/25  07:00:00,8052854.652234787,7455778.0914157545,8272054.834028583,9033745.54742303 
 05/25  08:00:00,7264596.819910987,6906451.113530122,6854507.983750984,7455125.454226019 
 05/25  09:00:00,6153961.33084004,6046943.175385851,5376865.386534544,5654297.179902576 
 05/25  10:00:00,4719941.600411842,4865358.80336527,3868418.3571504806,3919880.57452669 
 05/25  11:00:00,3538162.5436339704,3871375.876640261,2402762.625587879,2293050.501959116 
 05/25  12:00:00,2719679.5832666345,3197457.2990531423,1905553.7483320753,1672884.4123471347 
 05/25  13:00:00,1662703.7338559697,2385256.255858223,1555333.4432816545,1078430.5395307755 
 05/25  14:00:00,154721.29804402427,1417142.4145457663,626604.4098973101,14354.08042190029 
 05/25  15:00:00,0.0,382948.5940878658,3422.6591182057746,0.0 
 05/25  16:00:00,0.0,0.0,0.0,0.0 
 05/25  17:00:00,0.0,0.0,0.0,0.0 
 05/25  18:00:00,0.0,0.0,0.0,0.0 
 05/25  19:00:00,0.0,0.0,0.0,0.0 
 05/25  20:00:00,0.0,57751.615355005204,0.0,0.0 
 05/25  21:00:00,55220.475027774984,1095820.7426537613,935525.8686877161,26348.746574153487 
 05/25  22:00:00,1242294.1888241696,2189861.5047651134,2197378.437133775,1325695.3502991833 
 05/25  23:00:00,2452323.189156667,3125017.8608740466,3300913.2853475446,2700361.8192785275 
 05/25  24:00:00,3171415.98242627,3677888.7398108887,3963008.782056517,3520034.8194203824 
 05/26  01:00:00,3894769.569611949,4229142.822556332,4608643.336296497,4328321.568759033 
 05/26  02:00:00,4808005.004001508,4954273.674678756,5443800.056121172,5346937.636742266 
 05/26  03:00:00,5741243.334872781,5696975.161166101,6305586.327255419,6399965.882379753 
 05/26  04:00:00,6527754.235221365,6316327.212727813,7025218.829984512,7287425.380152231 
 05/26  05:00:00,7121184.641038193,6772396.003975352,7557472.221901882,7957566.60568929 
 05/26  06:00:00,7576825.434898695,7127721.26818998,7962260.064361592,8468388.019453917 
 05/26  07:00:00,7201377.489159608,6866077.111321335,7342318.140857583,7830223.933139106 
 05/26  08:00:00,5632096.2660505045,5656529.561109952,4807810.1800797675,5023561.609402065 
 05/26  09:00:00,3931360.806381462,4245029.415314167,2250438.9890630897,2072227.9114945503 
 05/26  10:00:00,2495964.392392918,2963439.6215234655,431244.01955723803,248231.61374728006 
 05/26  11:00:00,1235361.4595231544,1818298.2403108792,0.0,0.0 
 05/26  12:00:00,137115.19193740896,722751.4554910362,0.0,0.0 
 05/26  13:00:00,0.0,22188.446440683038,0.0,0.0 
 05/26  14:00:00,0.0,0.0,0.0,0.0 
 05/26  15:00:00,0.0,0.0,0.0,0.0 
 05/26  16:00:00,0.0,0.0,0.0,0.0 
 05/26  17:00:00,0.0,0.0,0.0,0.0 
 05/26  18:00:00,0.0,0.0,0.0,0.0 
 05/26  19:00:00,0.0,0.0,0.0,0.0 
 05/26  20:00:00,0.0,0.0,0.0,0.0 
 05/26  21:00:00,0.0,0.0,0.0,0.0 
 05/26  22:00:00,0.0,302751.080215961,184380.32460705074,0.0 
 05/26  23:00:00,275010.14556939993,1381897.611501174,1298031.216641541,196811.760516731 
 05/26  24:00:00,1468963.6432386157,2299765.1972405943,2323290.0136948912,1467107.0643430797 
 05/27  01:00:00,2404576.8208820145,2989397.649080927,3124175.3589974907,2554224.3997815102 
 05/27  02:00:00,3167019.492828804,3606365.2815031842,3836955.915511202,3423754.434787344 
 05/27  03:00:00,3966677.0010333695,4262142.562575684,4593361.158288831,4308419.275264932 
 05/27  04:00:00,4796027.703425372,4920076.164704582,5361224.929512343,5246346.176938984 
 05/27  05:00:00,5557267.430136424,5514134.566930642,6060035.791701138,6116352.481194527 
 05/27  06:00:00,6134632.934206439,5966823.736871739,6578756.566603476,6767506.572873894 
 05/27  07:00:00,5736860.658064385,5666047.718708482,5919144.76608205,6108169.390775755 
 05/27  08:00:00,4197114.35479263,4443867.19554644,3409698.819518708,3375683.6114157764 
 05/27  09:00:00,2690342.012454942,3174583.7333347136,1050255.8361900651,724420.136964562 
 05/27  10:00:00,1483248.7220032774,2070292.1147424772,0.0,0.0 
 05/27  11:00:00,362588.65045515564,1042285.1441143065,0.0,0.0 
 05/27  12:00:00,0.0,131714.78521967147,0.0,0.0 
 05/27  13:00:00,0.0,0.0,0.0,0.0 
 05/27  14:00:00,0.0,0.0,0.0,0.0 
 05/27  15:00:00,0.0,0.0,0.0,0.0 
 05/27  16:00:00,0.0,0.0,0.0,0.0 
 05/27  17:00:00,0.0,0.0,0.0,0.0 
 05/27  18:00:00,0.0,0.0,0.0,0.0 
 05/27  19:00:00,0.0,0.0,0.0,0.0 
 05/27  20:00:00,0.0,0.0,0.0,0.0 
 05/27  21:00:00,0.0,0.0,0.0,0.0 
 05/27  22:00:00,0.0,67260.05613174711,0.0,0.0 
 05/27  23:00:00,0.0,745554.0435502713,508875.0915671976,0.0 
 05/27  24:00:00,399249.1470979003,1369881.7078583469,1275357.8438909333,204251.97703860255 
 05/28  01:00:00,1089031.082966832,1780924.5845727134,1752475.4255914139,965535.1156446458 
 05/28  02:00:00,1689517.0218760322,2198068.8624501643,2242946.4263510657,1692193.3060997939 
 05/28  03:00:00,2558665.310410008,2921064.116470254,3084629.0782657303,2716377.4034915995 
 05/28  04:00:00,3538433.341043064,3751669.654151938,4042535.5812202357,3809990.4659141316 
 05/28  05:00:00,4384587.561499244,4445125.502902888,4845139.1726559885,4763488.801037836 
 05/28  06:00:00,4992621.092119737,4935449.081591975,5405484.9184298925,5450250.181317776 
 05/28  07:00:00,4853460.945921087,4869835.217016558,5128628.530259966,5157664.547893818 
 05/28  08:00:00,3433671.460711201,3761868.040913808,3178629.076884162,2970697.586741015 
 05/28  09:00:00,1530145.9939739194,2100291.6692341585,691574.9194382043,406058.22979799483 
 05/28  10:00:00,163675.84109872044,711028.5961995766,0.0,0.0 
 05/28  11:00:00,0.0,12488.685983118194,0.0,0.0 
 05/28  12:00:00,0.0,0.0,0.0,0.0 
 05/28  13:00:00,0.0,0.0,0.0,0.0 
 05/28  14:00:00,0.0,0.0,0.0,0.0 
 05/28  15:00:00,0.0,0.0,0.0,0.0 
 05/28  16:00:00,0.0,0.0,0.0,0.0 
 05/28  17:00:00,0.0,0.0,0.0,0.0 
 05/28  18:00:00,0.0,0.0,0.0,0.0 
 05/28  19:00:00,0.0,0.0,0.0,0.0 
 05/28  20:00:00,0.0,0.0,0.0,0.0 
 05/28  21:00:00,0.0,0.0,0.0,0.0 
 05/28  22:00:00,0.0,59983.413967698296,0.0,0.0 
 05/28  23:00:00,26940.961121230797,1002033.6421862433,750458.467222708,0.0 
 05/28  24:00:00,804641.4272837078,1718959.6635179033,1677828.4404509282,602188.4682375086 
 05/29  01:00:00,1467520.7783641312,2106357.119461779,2150171.2800275735,1462674.264840153 
 05/29  02:00:00,2384835.9287138623,2817213.599517908,2951044.486912076,2521410.584724522 
 05/29  03:00:00,3369574.585466307,3661009.4652952314,3913471.2037493833,3645782.9755362724 
 05/29  04:00:00,4025584.169573599,4189338.651995025,4536326.109485075,4381736.687716106 
 05/29  05:00:00,4773827.139453354,4784212.300103573,5235651.456828477,5234895.450137852 
 05/29  06:00:00,5645499.634599267,5512078.0407944415,6064174.517396782,6214803.696928247 
 05/29  07:00:00,5611360.757569933,5556042.919115983,5823608.290965256,5977551.55463448 
 05/29  08:00:00,4080720.9767336687,4339620.905798701,3452020.114505994,3392838.831588726 
 05/29  09:00:00,2593567.5481084045,3090762.3258475605,1137061.6700592663,770132.8259507172 
 05/29  10:00:00,1321787.365194736,1920608.6697689274,17106.9568001898,0.0 
 05/29  11:00:00,141248.98497249233,675444.7458436037,0.0,0.0 
 05/29  12:00:00,0.0,8536.143862582685,0.0,0.0 
 05/29  13:00:00,0.0,0.0,0.0,0.0 
 05/29  14:00:00,0.0,0.0,0.0,0.0 
 05/29  15:00:00,0.0,0.0,0.0,0.0 
 05/29  16:00:00,0.0,0.0,0.0,0.0 
 05/29  17:00:00,0.0,0.0,0.0,0.0 
 05/29  18:00:00,0.0,0.0,0.0,0.0 
 05/29  19:00:00,0.0,0.0,0.0,0.0 
 05/29  20:00:00,0.0,0.0,0.0,0.0 
 05/29  21:00:00,0.0,0.0,0.0,0.0 
 05/29  22:00:00,0.0,129786.5295721378,0.0,0.0 
 05/29  23:00:00,170259.15885971335,1198610.5489929682,1030791.5667959336,42169.03042114137 
 05/29  24:00:00,1091397.233323454,1909352.4029143448,1891075.2112093514,972653.6429442773 
 05/30  01:00:00,1958914.904177055,2495636.2014190936,2572860.157191553,2005802.004144657 
 05/30  02:00:00,2705846.9202774437,3047072.7669827114,3230437.5028817244,2911079.7446973184 
 05/30  03:00:00,3330667.3271559468,3559393.975356877,3833442.943394718,3633013.8109061792 
 05/30  04:00:00,4063763.4211363755,4170461.415985601,4528849.431678245,4432203.828990145 
 05/30  05:00:00,4961333.975241153,4918699.913956348,5399500.051556352,5452138.16329638 
 05/30  06:00:00,5948399.780242449,5737460.755149955,6346756.946742184,6583782.094719725 
 05/30  07:00:00,5537676.923416256,5434491.775938655,5706632.4820802845,5926285.179710488 
 05/30  08:00:00,3309545.986488519,3560449.662034731,2641504.9055118617,2598408.4531092294 
 05/30  09:00:00,1436739.1901070813,1905546.6133685422,288325.95149714255,157841.23676442835 
 05/30  10:00:00,239166.0795737029,750019.2164048575,0.0,0.0 
 05/30  11:00:00,0.0,19612.913056278925,0.0,0.0 
 05/30  12:00:00,0.0,0.0,0.0,0.0 
 05/30  13:00:00,0.0,0.0,0.0,0.0 
 05/30  14:00:00,0.0,0.0,0.0,0.0 
 05/30  15:00:00,0.0,0.0,0.0,0.0 
 05/30  16:00:00,0.0,0.0,0.0,0.0 
 05/30  17:00:00,0.0,0.0,0.0,0.0 
 05/30  18:00:00,0.0,0.0,0.0,0.0 
 05/30  19:00:00,0.0,0.0,0.0,0.0 
 05/30  20:00:00,0.0,0.0,0.0,0.0 
 05/30  21:00:00,0.0,0.0,0.0,0.0 
 05/30  22:00:00,0.0,0.0,0.0,0.0 
 05/30  23:00:00,0.0,275324.6505900417,133688.86974548586,0.0 
 05/30  24:00:00,197056.2235566795,1186910.9637555077,1112717.7744865972,154154.7697332353 
 05/31  01:00:00,1452852.9208614505,2160375.2218545773,2257568.986482753,1486147.6866927654 
 05/31  02:00:00,2706917.319244272,3121293.8372384463,3335294.0526206326,2922110.1052633002 
 05/31  03:00:00,3773466.41649492,4005816.875144009,4347742.6220074175,4144366.063725022 
 05/31  04:00:00,4717247.552489237,4811021.056332588,5276116.3086398635,5207162.591829999 
 05/31  05:00:00,5634829.352659471,5565285.802382583,6148965.346820427,6244983.843360448 
 05/31  06:00:00,6389069.125646825,6184921.206613381,6853593.537746359,7092599.814504572 
 05/31  07:00:00,6116605.851160459,6008777.3489080295,6294836.967826064,6548880.949384987 
 05/31  08:00:00,4549439.221299836,4773076.193525339,3701969.5469202064,3715574.0991766667 
 05/31  09:00:00,3010218.0850736406,3487947.5799985835,1472945.5923483064,1130153.0017551377 
 05/31  10:00:00,1839020.3091936656,2425343.593073906,75077.58597273278,0.0 
 05/31  11:00:00,729133.8064434626,1448059.9565695645,0.0,0.0 
 05/31  12:00:00,12965.824582565983,509899.6313225558,0.0,0.0 
 05/31  13:00:00,0.0,0.0,0.0,0.0 
 05/31  14:00:00,0.0,0.0,0.0,0.0 
 05/31  15:00:00,0.0,0.0,0.0,0.0 
 05/31  16:00:00,0.0,0.0,0.0,0.0 
 05/31  17:00:00,0.0,0.0,0.0,0.0 
 05/31  18:00:00,0.0,0.0,0.0,0.0 
 05/31  19:00:00,0.0,0.0,0.0,0.0 
 05/31  20:00:00,0.0,133270.95340090673,0.0,0.0 
 05/31  21:00:00,0.0,725765.4901296971,389212.5380880032,0.0 
 05/31  22:00:00,687591.8361013203,1475043.194000098,1282839.5917955483,407763.2763106929 
 05/31  23:00:00,2217876.418023314,2733407.1494685337,2722031.609030063,2171826.1405105945 
 05/31  24:00:00,3248565.64770876,3600485.290438741,3746196.3914385256,3419286.6902019326 
 06/01  01:00:00,4076228.6685349694,4270612.140254749,4550626.271742609,4354532.848965961 
 06/01  02:00:00,5074600.9603383,5087810.484617751,5499831.698112558,5475747.260995685 
 06/01  03:00:00,5978011.330743236,5817954.966203556,6361259.760525518,6513377.57798231 
 06/01  04:00:00,6535045.182599939,6238198.317486478,6879195.149162147,7178980.971667841 
 06/01  05:00:00,6734546.087525085,6349129.841267001,7040894.127417583,7439382.933170062 
 06/01  06:00:00,6975608.60909707,6528685.480414247,7251019.095561139,7722315.837434493 
 06/01  07:00:00,6519894.391509094,6222520.344845486,6551016.939750795,6980267.814351529 
 06/01  08:00:00,5065978.288415635,5127391.612364958,4100306.2663321164,4260374.717414464 
 06/01  09:00:00,3418700.3006423186,3791319.925675477,1670878.8307903183,1420225.142874419 
 06/01  10:00:00,1881191.876745834,2436448.137198909,109241.25386763847,28053.606091260735 
 06/01  11:00:00,454402.2134103376,1156676.3752787693,0.0,0.0 
 06/01  12:00:00,0.0,80394.4586667225,0.0,0.0 
 06/01  13:00:00,0.0,0.0,0.0,0.0 
 06/01  14:00:00,0.0,0.0,0.0,0.0 
 06/01  15:00:00,0.0,0.0,0.0,0.0 
 06/01  16:00:00,0.0,0.0,0.0,0.0 
 06/01  17:00:00,0.0,0.0,0.0,0.0 
 06/01  18:00:00,0.0,0.0,0.0,0.0 
 06/01  19:00:00,0.0,0.0,0.0,0.0 
 06/01  20:00:00,0.0,0.0,0.0,0.0 
 06/01  21:00:00,0.0,0.0,0.0,0.0 
 06/01  22:00:00,0.0,77074.29442138091,0.0,0.0 
 06/01  23:00:00,1631.9988372364608,897315.2160904263,719828.1291277693,0.0 
 06/01  24:00:00,306571.6332130018,1151330.0050163127,1087266.8056635018,92792.87311596054 
 06/02  01:00:00,539666.9589374207,1154294.75193901,1145083.3889157898,458950.2112967129 
 06/02  02:00:00,1124253.3187381653,1541019.983067939,1603741.3960189812,1177052.953816476 
 06/02  03:00:00,1962418.7482732807,2221242.4148626598,2394865.968370618,2162862.941886131 
 06/02  04:00:00,2833537.3014642554,2958945.7854809733,3263529.1629586695,3176328.929017005 
 06/02  05:00:00,3713004.6351515194,3693670.2135216985,4117062.388862759,4172194.627154295 
 06/02  06:00:00,4167106.433836093,4054706.647172206,4534237.400286341,4692002.947722852 
 06/02  07:00:00,3596994.3564909087,3621345.373620696,3754653.132988206,3852383.940331077 
 06/02  08:00:00,2185900.021750184,2505615.406211694,1640282.5128746678,1526855.1470306667 
 06/02  09:00:00,792978.3492691321,1319165.4546593057,255771.42580882282,82553.92870807846 
 06/02  10:00:00,4205.953604224486,248275.01002887587,0.0,0.0 
 06/02  11:00:00,0.0,0.0,0.0,0.0 
 06/02  12:00:00,0.0,0.0,0.0,0.0 
 06/02  13:00:00,0.0,0.0,0.0,0.0 
 06/02  14:00:00,0.0,0.0,0.0,0.0 
 06/02  15:00:00,0.0,0.0,0.0,0.0 
 06/02  16:00:00,0.0,0.0,0.0,0.0 
 06/02  17:00:00,0.0,0.0,0.0,0.0 
 06/02  18:00:00,0.0,0.0,0.0,0.0 
 06/02  19:00:00,0.0,0.0,0.0,0.0 
 06/02  20:00:00,0.0,0.0,0.0,0.0 
 06/02  21:00:00,0.0,0.0,0.0,0.0 
 06/02  22:00:00,0.0,0.0,0.0,0.0 
 06/02  23:00:00,0.0,50691.73650369412,0.0,0.0 
 06/02  24:00:00,284874.55321499147,910100.692348482,808396.9453663914,215200.83892438048 
 06/03  01:00:00,1234987.7841999894,1645695.8412657604,1707411.9708605069,1255652.2902111174 
 06/03  02:00:00,1809341.899033873,2012727.113630374,2178863.743222845,1944172.7993339358 
 06/03  03:00:00,2616620.101571817,2673966.8516347944,2916318.6663084193,2876353.195478305 
 06/03  04:00:00,3299265.251181668,3275646.278406428,3607601.694568623,3663145.7646622695 
 06/03  05:00:00,3917401.8500344837,3795740.657320045,4205115.644527042,4353918.235552345 
 06/03  06:00:00,4034271.2074016924,3856961.9586266205,4295650.677276742,4513133.530006735 
 06/03  07:00:00,3417039.4264479773,3355044.4162788405,3619269.843752713,3756112.6357433484 
 06/03  08:00:00,2187089.909561232,2405760.1742236996,2112570.9819974494,2006186.7176889384 
 06/03  09:00:00,1112923.6193201381,1544551.5356178775,526017.4310464405,313338.836722685 
 06/03  10:00:00,406230.32479641185,997725.5032305592,0.0,0.0 
 06/03  11:00:00,0.0,232068.23776829842,0.0,0.0 
 06/03  12:00:00,0.0,0.0,0.0,0.0 
 06/03  13:00:00,0.0,0.0,0.0,0.0 
 06/03  14:00:00,0.0,0.0,0.0,0.0 
 06/03  15:00:00,0.0,0.0,0.0,0.0 
 06/03  16:00:00,0.0,0.0,0.0,0.0 
 06/03  17:00:00,0.0,0.0,0.0,0.0 
 06/03  18:00:00,0.0,0.0,0.0,0.0 
 06/03  19:00:00,0.0,0.0,0.0,0.0 
 06/03  20:00:00,0.0,0.0,0.0,0.0 
 06/03  21:00:00,0.0,188845.4468017415,61649.31420101639,0.0 
 06/03  22:00:00,111364.9498578314,942178.7795088283,772741.2990357473,0.0 
 06/03  23:00:00,952995.0510982389,1601805.325843958,1574813.9568713226,850044.827126361 
 06/03  24:00:00,1816494.1790883793,2245705.134441253,2298417.8217889043,1854546.7484436426 
 06/04  01:00:00,2502671.62955691,2798673.5022352636,2935073.3273351365,2667943.0140587483 
 06/04  02:00:00,2994444.6411860255,3196398.898201111,3412583.2728285575,3235504.105640034 
 06/04  03:00:00,3406105.10117852,3495840.834941034,3793400.3377139852,3722281.6497318046 
 06/04  04:00:00,3821737.032167858,3796315.535079266,4171662.769530167,4219324.250357142 
 06/04  05:00:00,4223583.519871305,4090333.1901888633,4527857.548944326,4687629.56714848 
 06/04  06:00:00,4325997.632941091,4138431.8216956984,4593069.401065542,4814547.347294145 
 06/04  07:00:00,3659005.7469670353,3587418.156611877,3888443.8879138567,4015991.094375065 
 06/04  08:00:00,2587618.4512645383,2757108.0786042246,2696726.515529455,2613975.2697188742 
 06/04  09:00:00,1385978.9272688252,1760313.4030009462,1097638.9793987735,880665.6589580547 
 06/04  10:00:00,388364.8126218112,941806.6093485003,0.0,0.0 
