osm_id,cells,n_stems,n_zones,n_stub_zones,frac_stub,all_stubbed,vol_built,vol_expected,vol_ratio
way/241862248,nyc_urban,1,2,2,1.000000,True,20.0000,267.5400,0.074755
way/241862250,nyc_urban,1,3,3,1.000000,True,30.0000,2400.3000,0.012498
way/241862252,nyc_urban,1,2,2,1.000000,True,20.0000,178.2900,0.112177
way/241862253,nyc_urban,1,2,2,1.000000,True,20.0000,364.5600,0.054861
way/241862255,nyc_urban,1,1,1,1.000000,True,10.0000,198.5200,0.050373
way/241862257,nyc_urban,1,1,1,1.000000,True,10.0000,101.5700,0.098454
way/241862259,nyc_urban,1,1,1,1.000000,True,10.0000,161.6650,0.061856
way/241862261,nyc_urban,1,4,4,1.000000,True,40.0000,750.8200,0.053275
way/241862263,nyc_urban,1,3,3,1.000000,True,30.0000,1513.5750,0.019821
way/241862265,nyc_urban,1,2,2,1.000000,True,20.0000,510.8600,0.039150
way/241862267,nyc_urban,1,3,3,1.000000,True,30.0000,582.3300,0.051517
way/241862269,nyc_urban,1,2,2,1.000000,True,20.0000,310.4500,0.064423
way/241862271,nyc_urban,1,1,1,1.000000,True,10.0000,83.3350,0.119998
way/241862273,nyc_urban,1,3,3,1.000000,True,30.0000,1688.7150,0.017765
way/241862275,nyc_urban,1,3,3,1.000000,True,30.0000,1694.0700,0.017709
way/241862276,nyc_urban,1,2,2,1.000000,True,20.0000,487.2000,0.041051
way/241862277,nyc_urban,1,3,3,1.000000,True,30.0000,833.3850,0.035998
way/241862278,nyc_urban,1,4,4,1.000000,True,40.0000,4937.3800,0.008101
way/241862280,nyc_urban,1,2,2,1.000000,True,20.0000,316.7500,0.063141
way/241862282,nyc_urban,1,1,1,1.000000,True,10.0000,110.5650,0.090445
way/241862284,nyc_urban,1,2,2,1.000000,True,20.0000,281.0500,0.071162
way/241862285,nyc_urban,1,3,3,1.000000,True,30.0000,1361.0100,0.022042
way/241862289,nyc_urban,1,1,1,1.000000,True,10.0000,116.6550,0.085723
way/241862291,nyc_urban,1,1,1,1.000000,True,10.0000,133.7700,0.074755
way/241862293,nyc_urban,1,5,5,1.000000,True,50.0000,4088.5250,0.012229
way/241862294,nyc_urban,1,1,1,1.000000,True,10.0000,180.6000,0.055371
way/241862296,nyc_urban,1,1,1,1.000000,True,10.0000,105.2100,0.095048
way/241862298,nyc_urban,1,1,1,1.000000,True,10.0000,157.3600,0.063549
way/241862300,nyc_urban,1,3,3,1.000000,True,30.0000,1341.2700,0.022367
way/241862302,nyc_urban,1,3,3,1.000000,True,30.0000,805.1400,0.037261
way/241862303,nyc_urban,1,3,3,1.000000,True,30.0000,583.4850,0.051415
way/241862305,nyc_urban,1,4,4,1.000000,True,40.0000,3239.1800,0.012349
way/241862307,nyc_urban,1,2,2,1.000000,True,20.0000,528.6400,0.037833
way/241862309,nyc_urban,1,3,3,1.000000,True,30.0000,759.9900,0.039474
way/241862310,nyc_urban,1,2,2,1.000000,True,20.0000,314.2300,0.063648
way/241862312,nyc_urban,1,3,3,1.000000,True,30.0000,852.3900,0.035195
way/241862314,nyc_urban,1,2,2,1.000000,True,20.0000,501.8300,0.039854
way/241862316,nyc_urban,1,1,1,1.000000,True,10.0000,153.0200,0.065351
way/241862318,nyc_urban,1,1,1,1.000000,True,10.0000,155.9600,0.064119
way/241862320,nyc_urban,1,2,2,1.000000,True,20.0000,1436.4700,0.013923
way/241862321,nyc_urban,1,2,2,1.000000,True,20.0000,282.8000,0.070721
way/241862323,nyc_urban,1,3,3,1.000000,True,30.0000,780.4650,0.038439
way/241862327,nyc_urban,1,1,1,1.000000,True,10.0000,108.2900,0.092345
way/241862328,nyc_urban,1,3,3,1.000000,True,30.0000,1291.8150,0.023223
way/241862330,nyc_urban,1,3,3,1.000000,True,30.0000,4738.9650,0.006330
way/241862332,nyc_urban,1,3,3,1.000000,True,30.0000,522.3750,0.057430
way/241862334,nyc_urban,1,2,2,1.000000,True,20.0000,512.5400,0.039021
way/241862336,nyc_urban,1,1,1,1.000000,True,10.0000,101.3250,0.098692
way/241862338,nyc_urban,1,4,4,1.000000,True,40.0000,1606.2200,0.024903
way/241862339,nyc_urban,1,4,4,1.000000,True,40.0000,1900.0800,0.021052
way/241862341,nyc_urban,1,3,3,1.000000,True,30.0000,902.0550,0.033257
way/241862345,nyc_urban,1,2,2,1.000000,True,20.0000,418.1100,0.047834
way/241862347,nyc_urban,1,2,2,1.000000,True,20.0000,503.0200,0.039760
way/241862349,nyc_urban,1,2,2,1.000000,True,20.0000,516.3200,0.038736
way/241862350,nyc_urban,1,3,3,1.000000,True,30.0000,920.4300,0.032593
way/241862352,nyc_urban,1,2,2,1.000000,True,20.0000,1177.0500,0.016992
way/241862354,nyc_urban,1,3,3,1.000000,True,30.0000,556.5000,0.053908
way/241862356,nyc_urban,1,3,3,1.000000,True,30.0000,595.1400,0.050408
way/241862357,nyc_urban,1,1,1,1.000000,True,10.0000,106.4000,0.093985
way/241862359,nyc_urban,1,1,1,1.000000,True,10.0000,3241.4550,0.003085
way/241862361,nyc_urban,1,3,3,1.000000,True,30.0000,1214.1150,0.024709
way/241862363,nyc_urban,1,3,3,1.000000,True,30.0000,882.1050,0.034010
way/241862365,nyc_urban,1,2,2,1.000000,True,20.0000,2581.6000,0.007747
way/241862367,nyc_urban,1,3,3,1.000000,True,30.0000,1067.6400,0.028099
way/241862369,nyc_urban,1,1,1,1.000000,True,10.0000,75.3900,0.132644
way/241862370,nyc_urban,1,1,1,1.000000,True,10.0000,122.2200,0.081820
way/241862373,nyc_urban,1,3,3,1.000000,True,30.0000,1229.5500,0.024399
way/241862376,nyc_urban,1,4,4,1.000000,True,40.0000,1561.0000,0.025625
way/241862377,nyc_urban,1,3,3,1.000000,True,30.0000,1709.8200,0.017546
way/241862378,nyc_urban,1,3,3,1.000000,True,30.0000,788.9700,0.038024
way/241862379,nyc_urban,1,3,3,1.000000,True,30.0000,646.6950,0.046390
way/241862381,nyc_urban,1,3,3,1.000000,True,30.0000,1146.3900,0.026169
way/241862383,nyc_urban,1,2,2,1.000000,True,20.0000,191.8000,0.104275
way/241862386,nyc_urban,1,4,4,1.000000,True,40.0000,2147.7400,0.018624
way/241862391,nyc_urban,1,3,3,1.000000,True,30.0000,755.7900,0.039694
way/241862394,nyc_urban,1,3,3,1.000000,True,30.0000,936.7050,0.032027
way/241862398,nyc_urban,1,2,2,1.000000,True,20.0000,367.0100,0.054494
way/241862401,nyc_urban,1,3,3,1.000000,True,30.0000,534.9750,0.056077
way/241862405,nyc_urban,1,2,2,1.000000,True,20.0000,314.3000,0.063633
way/241862408,nyc_urban,1,2,2,1.000000,True,20.0000,319.9700,0.062506
way/241862417,nyc_urban,1,1,1,1.000000,True,10.0000,142.9750,0.069942
way/241862421,nyc_urban,1,1,1,1.000000,True,10.0000,112.6650,0.088759
way/241862424,nyc_urban,1,3,3,1.000000,True,30.0000,1710.4500,0.017539
way/241862427,nyc_urban,1,3,3,1.000000,True,30.0000,743.1900,0.040367
way/241862431,nyc_urban,1,4,4,1.000000,True,40.0000,1152.6200,0.034704
way/241862436,nyc_urban,1,2,2,1.000000,True,20.0000,256.4100,0.078000
way/241862439,nyc_urban,1,5,5,1.000000,True,50.0000,2399.4250,0.020838
way/241862443,nyc_urban,1,2,2,1.000000,True,20.0000,238.3500,0.083910
way/241862447,nyc_urban,1,3,3,1.000000,True,30.0000,582.2250,0.051526
way/241862450,nyc_urban,1,2,2,1.000000,True,20.0000,376.9500,0.053057
way/241862453,nyc_urban,1,4,4,1.000000,True,40.0000,1831.4800,0.021840
way/241862456,nyc_urban,1,1,1,1.000000,True,10.0000,134.9250,0.074115
way/241862458,nyc_urban,1,4,4,1.000000,True,40.0000,3379.8800,0.011835
way/241862461,nyc_urban,1,3,3,1.000000,True,30.0000,931.0350,0.032222
way/241862464,nyc_urban,1,3,3,1.000000,True,30.0000,1324.8900,0.022643
way/241862467,nyc_urban,1,3,3,1.000000,True,30.0000,754.1100,0.039782
way/241862469,nyc_urban,1,1,1,1.000000,True,10.0000,78.7150,0.127041
way/241862472,nyc_urban,1,4,4,1.000000,True,40.0000,1995.0000,0.020050
way/241862474,nyc_urban,1,3,3,1.000000,True,30.0000,759.2550,0.039512
way/241862477,nyc_urban,1,2,2,1.000000,True,20.0000,506.7300,0.039469
way/241862480,nyc_urban,1,3,3,1.000000,True,30.0000,640.9200,0.046808
way/241862482,nyc_urban,1,3,3,1.000000,True,30.0000,575.1900,0.052157
way/241862485,nyc_urban,1,1,1,1.000000,True,10.0000,199.9900,0.050003
way/241862488,nyc_urban,1,2,2,1.000000,True,20.0000,266.0700,0.075168
way/241862490,nyc_urban,1,4,4,1.000000,True,40.0000,1694.1400,0.023611
way/241862493,nyc_urban,1,1,1,1.000000,True,10.0000,103.0750,0.097017
way/241862496,nyc_urban,1,4,4,1.000000,True,40.0000,2509.5000,0.015939
way/241862498,nyc_urban,1,3,3,1.000000,True,30.0000,913.0800,0.032856
way/241862505,nyc_urban,1,3,3,1.000000,True,30.0000,542.7450,0.055275
way/241862507,nyc_urban,1,1,1,1.000000,True,10.0000,153.5800,0.065113
way/241862510,nyc_urban,1,1,1,1.000000,True,10.0000,97.6500,0.102407
way/241862512,nyc_urban,1,2,2,1.000000,True,20.0000,205.1700,0.097480
way/241862515,nyc_urban,1,3,3,1.000000,True,30.0000,538.4400,0.055717
way/241862518,nyc_urban,1,1,1,1.000000,True,10.0000,92.7500,0.107817
way/241862520,nyc_urban,1,3,3,1.000000,True,30.0000,776.8950,0.038615
way/241862523,nyc_urban,1,1,1,1.000000,True,10.0000,127.5750,0.078385
way/241862526,nyc_urban,1,1,1,1.000000,True,10.0000,118.5100,0.084381
way/241862528,nyc_urban,1,2,2,1.000000,True,20.0000,506.1700,0.039512
way/241862531,nyc_urban,1,4,4,1.000000,True,40.0000,1376.3400,0.029063
way/241862536,nyc_urban,1,4,4,1.000000,True,40.0000,3295.8800,0.012136
way/241862539,nyc_urban,1,1,1,1.000000,True,10.0000,114.6250,0.087241
way/241862542,nyc_urban,1,3,3,1.000000,True,30.0000,691.3200,0.043395
way/241862543,nyc_urban,1,3,3,1.000000,True,30.0000,1226.4000,0.024462
way/241862544,nyc_urban,1,3,3,1.000000,True,30.0000,799.6800,0.037515
way/241862545,nyc_urban,1,2,2,1.000000,True,20.0000,341.1100,0.058632
way/241862546,nyc_urban,1,3,3,1.000000,True,30.0000,612.1500,0.049008
way/241862549,nyc_urban,1,3,3,1.000000,True,30.0000,774.1650,0.038751
way/241862552,nyc_urban,1,3,3,1.000000,True,30.0000,915.4950,0.032769
way/241862555,nyc_urban,1,3,3,1.000000,True,30.0000,798.4200,0.037574
way/241862557,nyc_urban,1,1,1,1.000000,True,10.0000,156.2750,0.063990
way/241862560,nyc_urban,1,2,2,1.000000,True,20.0000,3191.6500,0.006266
way/241862563,nyc_urban,1,3,3,1.000000,True,30.0000,819.4200,0.036611
way/241862568,nyc_urban,1,2,2,1.000000,True,20.0000,247.2400,0.080893
way/241862571,nyc_urban,1,3,3,1.000000,True,30.0000,792.2250,0.037868
way/241862577,nyc_urban,1,3,3,1.000000,True,30.0000,663.9150,0.045187
way/241862580,nyc_urban,1,1,1,1.000000,True,10.0000,89.3550,0.111913
way/241862582,nyc_urban,1,2,2,1.000000,True,20.0000,283.7100,0.070495
way/241862585,nyc_urban,1,1,1,1.000000,True,10.0000,121.5550,0.082267
way/241862588,nyc_urban,1,3,3,1.000000,True,30.0000,897.0150,0.033444
way/241862593,nyc_urban,1,3,3,1.000000,True,30.0000,800.4150,0.037481
way/241862595,nyc_urban,1,2,2,1.000000,True,20.0000,758.6600,0.026362
way/241862598,nyc_urban,1,2,2,1.000000,True,20.0000,277.4100,0.072095
way/241862600,nyc_urban,1,4,4,1.000000,True,40.0000,1074.6400,0.037222
way/241862605,nyc_urban,1,3,3,1.000000,True,30.0000,796.3200,0.037673
way/241862608,nyc_urban,1,5,5,1.000000,True,50.0000,4010.1250,0.012468
way/241862610,nyc_urban,1,3,3,1.000000,True,30.0000,614.4600,0.048823
way/241862613,nyc_urban,1,3,3,1.000000,True,30.0000,630.6300,0.047571
way/241862616,nyc_urban,1,3,3,1.000000,True,30.0000,1270.7100,0.023609
way/241862618,nyc_urban,1,9,9,1.000000,True,90.0000,15068.3400,0.005973
way/241862621,nyc_urban,1,1,1,1.000000,True,10.0000,173.8450,0.057523
way/241862623,nyc_urban,1,4,4,1.000000,True,40.0000,2086.7000,0.019169
way/241862626,nyc_urban,1,3,3,1.000000,True,30.0000,1051.8900,0.028520
way/241862628,nyc_urban,1,3,3,1.000000,True,30.0000,3698.8350,0.008111
way/241862631,nyc_urban,1,1,1,1.000000,True,10.0000,662.2700,0.015100
way/241862633,nyc_urban,1,1,1,1.000000,True,10.0000,105.4550,0.094827
way/241862637,nyc_urban,1,1,1,1.000000,True,10.0000,156.9750,0.063704
way/241862641,nyc_urban,1,2,2,1.000000,True,20.0000,493.9900,0.040487
way/241862644,nyc_urban,1,3,3,1.000000,True,30.0000,816.0600,0.036762
way/241862648,nyc_urban,1,4,4,1.000000,True,40.0000,2957.7800,0.013524
way/241862649,nyc_urban,1,2,2,1.000000,True,20.0000,599.4800,0.033362
way/241862650,nyc_urban,1,3,3,1.000000,True,30.0000,1144.6050,0.026210
way/241862651,nyc_urban,1,1,1,1.000000,True,10.0000,165.4450,0.060443
way/241862652,nyc_urban,1,3,3,1.000000,True,30.0000,492.2400,0.060946
way/241862653,nyc_urban,1,1,1,1.000000,True,10.0000,162.7150,0.061457
way/241862654,nyc_urban,1,1,1,1.000000,True,10.0000,73.1850,0.136640
way/241862655,nyc_urban,1,1,1,1.000000,True,10.0000,148.1900,0.067481
way/241862656,nyc_urban,1,2,2,1.000000,True,20.0000,2129.9600,0.009390
way/241862657,nyc_urban,1,2,2,1.000000,True,20.0000,145.2500,0.137694
way/241862658,nyc_urban,1,2,2,1.000000,True,20.0000,348.8800,0.057326
way/241862659,nyc_urban,1,3,3,1.000000,True,30.0000,1198.7850,0.025025
way/241862660,nyc_urban,1,4,4,1.000000,True,40.0000,1950.4800,0.020508
way/241862661,nyc_urban,1,4,4,1.000000,True,40.0000,2171.9600,0.018417
way/241862662,nyc_urban,1,1,1,1.000000,True,10.0000,169.5050,0.058995
way/241862663,nyc_urban,1,4,4,1.000000,True,40.0000,2034.2000,0.019664
way/241862664,nyc_urban,1,1,1,1.000000,True,10.0000,96.1800,0.103972
way/241862666,nyc_urban,1,6,6,1.000000,True,60.0000,5651.1000,0.010617
way/241862668,nyc_urban,1,4,4,1.000000,True,40.0000,6264.8600,0.006385
way/241862670,nyc_urban,1,3,3,1.000000,True,30.0000,724.8150,0.041390
way/241862675,nyc_urban,1,1,1,1.000000,True,10.0000,156.6250,0.063847
way/241862677,nyc_urban,1,2,2,1.000000,True,20.0000,3098.2000,0.006455
way/241862678,nyc_urban,1,1,1,1.000000,True,10.0000,87.4300,0.114377
way/241862679,nyc_urban,1,3,3,1.000000,True,30.0000,785.2950,0.038202
way/241862680,nyc_urban,1,1,1,1.000000,True,10.0000,128.6250,0.077745
way/241862682,nyc_urban,1,2,2,1.000000,True,20.0000,843.6400,0.023707
way/241862683,nyc_urban,1,1,1,1.000000,True,10.0000,113.2250,0.088320
way/241862684,nyc_urban,1,2,2,1.000000,True,20.0000,516.4600,0.038725
way/241862685,nyc_urban,1,2,2,1.000000,True,20.0000,3217.8300,0.006215
way/241862686,nyc_urban,1,2,2,1.000000,True,20.0000,1009.8200,0.019806
way/241862687,nyc_urban,1,2,2,1.000000,True,20.0000,340.2700,0.058777
way/241862688,nyc_urban,1,2,2,1.000000,True,20.0000,163.1700,0.122572
way/241862689,nyc_urban,1,2,2,1.000000,True,20.0000,754.8100,0.026497
way/241862691,nyc_urban,1,2,2,1.000000,True,20.0000,1433.8800,0.013948
way/241862692,nyc_urban,1,1,1,1.000000,True,10.0000,116.3400,0.085955
way/241862693,nyc_urban,1,4,4,1.000000,True,40.0000,1319.5000,0.030315
way/241862694,nyc_urban,1,2,2,1.000000,True,20.0000,1800.7500,0.011106
way/241862695,nyc_urban,1,3,3,1.000000,True,30.0000,1646.4000,0.018222
way/241862696,nyc_urban,1,3,3,1.000000,True,30.0000,1383.5850,0.021683
way/241862697,nyc_urban,1,1,1,1.000000,True,10.0000,134.3300,0.074444
way/241862698,nyc_urban,1,3,3,1.000000,True,30.0000,568.2600,0.052793
way/241862699,nyc_urban,1,3,3,1.000000,True,30.0000,1228.3950,0.024422
way/241862700,nyc_urban,1,3,3,1.000000,True,30.0000,4911.2700,0.006108
way/241862701,nyc_urban,1,3,3,1.000000,True,30.0000,1446.0600,0.020746
way/241862702,nyc_urban,1,2,2,1.000000,True,20.0000,300.3000,0.066600
way/241862703,nyc_urban,1,5,5,1.000000,True,50.0000,2508.6250,0.019931
way/241862704,nyc_urban,1,2,2,1.000000,True,20.0000,1027.8800,0.019458
way/241862705,nyc_urban,1,3,3,1.000000,True,30.0000,1313.9700,0.022832
way/241862706,nyc_urban,1,1,1,1.000000,True,10.0000,199.4300,0.050143
way/241862707,nyc_urban,1,3,3,1.000000,True,30.0000,1007.5800,0.029774
way/241862708,nyc_urban,1,1,1,1.000000,True,10.0000,189.2100,0.052851
way/241862709,nyc_urban,1,3,3,1.000000,True,30.0000,1189.9650,0.025211
way/241862710,nyc_urban,1,3,3,1.000000,True,30.0000,472.1850,0.063534
way/241862711,nyc_urban,1,2,2,1.000000,True,20.0000,438.9000,0.045568
way/241862712,nyc_urban,1,4,4,1.000000,True,40.0000,3220.1400,0.012422
way/241862713,nyc_urban,1,18,15,0.833333,False,2434.5000,6786.0450,0.358751
way/241862714,nyc_urban,1,4,4,1.000000,True,40.0000,1007.7200,0.039694
way/241862715,nyc_urban,1,3,3,1.000000,True,30.0000,668.5350,0.044874
way/241862716,nyc_urban,1,3,3,1.000000,True,30.0000,2174.8650,0.013794
way/241862718,nyc_urban,1,3,3,1.000000,True,30.0000,1025.3250,0.029259
way/241862719,nyc_urban,1,3,3,1.000000,True,30.0000,756.1050,0.039677
way/241862720,nyc_urban,1,2,2,1.000000,True,20.0000,776.1600,0.025768
way/241862721,nyc_urban,1,3,3,1.000000,True,30.0000,995.9250,0.030123
way/241862722,nyc_urban,1,3,3,1.000000,True,30.0000,973.6650,0.030811
way/241862723,nyc_urban,1,2,2,1.000000,True,20.0000,544.6700,0.036719
way/241862724,nyc_urban,1,3,3,1.000000,True,30.0000,1009.6800,0.029712
way/241862725,nyc_urban,1,3,3,1.000000,True,30.0000,939.4350,0.031934
way/241862726,nyc_urban,1,3,3,1.000000,True,30.0000,3584.8050,0.008369
way/241862727,nyc_urban,1,2,2,1.000000,True,20.0000,1219.4000,0.016402
way/241862728,nyc_urban,1,3,3,1.000000,True,30.0000,958.0200,0.031315
way/241862729,nyc_urban,1,3,3,1.000000,True,30.0000,629.4750,0.047659
way/241862730,nyc_urban,1,2,2,1.000000,True,20.0000,564.0600,0.035457
way/241862731,nyc_urban,1,2,2,1.000000,True,20.0000,777.7700,0.025715
way/241862733,nyc_urban,1,4,4,1.000000,True,40.0000,1847.7200,0.021648
way/241862736,nyc_urban,1,3,3,1.000000,True,30.0000,945.3150,0.031735
way/241862737,nyc_urban,1,4,4,1.000000,True,40.0000,1666.0000,0.024010
way/241862738,nyc_urban,1,2,2,1.000000,True,20.0000,697.7600,0.028663
way/241862739,nyc_urban,1,3,3,1.000000,True,30.0000,1676.2200,0.017897
way/241862741,nyc_urban,1,3,3,1.000000,True,30.0000,1106.2800,0.027118
way/241862744,nyc_urban,1,3,3,1.000000,True,30.0000,2805.6000,0.010693
way/241862746,nyc_urban,1,2,2,1.000000,True,20.0000,207.9700,0.096168
way/241862750,nyc_urban,1,2,2,1.000000,True,20.0000,557.1300,0.035898
way/241862754,nyc_urban,1,2,2,1.000000,True,20.0000,686.0000,0.029155
way/241862759,nyc_urban,1,2,2,1.000000,True,20.0000,620.1300,0.032251
way/241862761,nyc_urban,1,3,3,1.000000,True,30.0000,995.5050,0.030135
way/241862762,nyc_urban,1,1,1,1.000000,True,10.0000,128.7650,0.077661
way/241862763,nyc_urban,1,3,3,1.000000,True,30.0000,997.9200,0.030063
way/241862764,nyc_urban,1,3,3,1.000000,True,30.0000,779.6250,0.038480
way/241862765,nyc_urban,1,10,8,0.800000,False,1049.2600,3522.0500,0.297912
way/241862766,nyc_urban,1,3,3,1.000000,True,30.0000,709.5900,0.042278
way/241862767,nyc_urban,1,4,4,1.000000,True,40.0000,2396.8000,0.016689
way/241862768,nyc_urban,1,3,3,1.000000,True,30.0000,821.4150,0.036522
way/241862769,nyc_urban,1,3,3,1.000000,True,30.0000,1061.4450,0.028263
way/241862770,nyc_urban,1,1,1,1.000000,True,10.0000,220.2550,0.045402
way/241862771,nyc_urban,1,3,3,1.000000,True,30.0000,713.1600,0.042066
way/241862772,nyc_urban,1,2,2,1.000000,True,20.0000,633.0800,0.031592
way/241862773,nyc_urban,1,3,3,1.000000,True,30.0000,646.9050,0.046375
way/241862774,nyc_urban,1,4,4,1.000000,True,40.0000,1139.6000,0.035100
way/241862775,nyc_urban,1,4,4,1.000000,True,40.0000,1906.6600,0.020979
way/241862776,nyc_urban,1,2,2,1.000000,True,20.0000,738.8500,0.027069
way/241862777,nyc_urban,1,3,3,1.000000,True,30.0000,1612.2750,0.018607
way/241862778,nyc_urban,1,2,2,1.000000,True,20.0000,575.4000,0.034758
way/241862779,nyc_urban,1,4,4,1.000000,True,40.0000,2627.9400,0.015221
way/241862780,nyc_urban,1,2,2,1.000000,True,20.0000,1740.4100,0.011492
way/241862781,nyc_urban,1,3,3,1.000000,True,30.0000,522.6900,0.057395
way/241862782,nyc_urban,1,3,3,1.000000,True,30.0000,782.5650,0.038335
way/241862783,nyc_urban,1,3,3,1.000000,True,30.0000,1103.9700,0.027175
way/241862784,nyc_urban,1,2,2,1.000000,True,20.0000,693.0000,0.028860
way/241862785,nyc_urban,1,3,3,1.000000,True,30.0000,1070.0550,0.028036
way/241862786,nyc_urban,1,2,2,1.000000,True,20.0000,435.4000,0.045935
way/241862787,nyc_urban,1,3,3,1.000000,True,30.0000,1458.8700,0.020564
way/241862788,nyc_urban,1,3,3,1.000000,True,30.0000,761.4600,0.039398
way/241862789,nyc_urban,1,2,2,1.000000,True,20.0000,2465.3300,0.008113
way/241862790,nyc_urban,1,3,3,1.000000,True,30.0000,751.4850,0.039921
way/241862791,nyc_urban,1,1,1,1.000000,True,10.0000,183.9600,0.054360
way/241862792,nyc_urban,1,3,3,1.000000,True,30.0000,1608.6000,0.018650
way/241862793,nyc_urban,1,4,4,1.000000,True,40.0000,4829.1600,0.008283
way/241862794,nyc_urban,1,3,3,1.000000,True,30.0000,1097.5650,0.027333
way/241862795,nyc_urban,1,27,24,0.888889,False,1368.1500,5282.5500,0.258994
way/241862796,nyc_urban,1,4,4,1.000000,True,40.0000,3048.6400,0.013121
way/241862797,nyc_urban,1,2,2,1.000000,True,20.0000,717.2900,0.027883
way/241862798,nyc_urban,1,3,3,1.000000,True,30.0000,729.2250,0.041140
way/241862799,nyc_urban,1,2,2,1.000000,True,20.0000,510.4400,0.039182
way/241862800,nyc_urban,1,40,35,0.875000,False,8175.2500,15927.2750,0.513286
way/241862801,nyc_urban,1,3,3,1.000000,True,30.0000,900.4800,0.033316
way/241862802,nyc_urban,1,21,18,0.857143,False,12680.5200,21739.5150,0.583294
way/241862803,nyc_urban,1,3,3,1.000000,True,30.0000,809.7600,0.037048
way/241862804,nyc_urban,1,2,2,1.000000,True,20.0000,482.7900,0.041426
way/241862805,nyc_urban,1,3,3,1.000000,True,30.0000,832.4400,0.036039
way/241862806,nyc_urban,1,2,2,1.000000,True,20.0000,1271.1300,0.015734
way/241862807,nyc_urban,1,2,2,1.000000,True,20.0000,295.1900,0.067753
way/241862808,nyc_urban,1,2,2,1.000000,True,20.0000,1627.8500,0.012286
way/241862809,nyc_urban,1,1,1,1.000000,True,10.0000,95.6200,0.104581
way/241862810,nyc_urban,1,3,3,1.000000,True,30.0000,982.9050,0.030522
way/241862811,nyc_urban,1,3,3,1.000000,True,30.0000,1080.7650,0.027758
way/241862812,nyc_urban,1,4,4,1.000000,True,40.0000,1281.4200,0.031215
way/241862813,nyc_urban,1,4,4,1.000000,True,40.0000,2379.7200,0.016809
way/241862814,nyc_urban,1,3,3,1.000000,True,30.0000,728.7000,0.041169
way/241862815,nyc_urban,1,2,2,1.000000,True,20.0000,1182.9300,0.016907
way/241862816,nyc_urban,1,2,2,1.000000,True,20.0000,496.6500,0.040270
way/241862817,nyc_urban,1,3,3,1.000000,True,30.0000,704.7600,0.042568
way/241862818,nyc_urban,1,3,3,1.000000,True,30.0000,2956.6950,0.010146
way/241862820,nyc_urban,1,2,2,1.000000,True,20.0000,551.6000,0.036258
way/241862821,nyc_urban,1,1,1,1.000000,True,10.0000,95.6200,0.104581
way/241862822,nyc_urban,1,5,5,1.000000,True,50.0000,2493.2250,0.020054
